X,Y,FID,INDEX_NO,REGION_NO,PORT_NAME,COUNTRY,LATITUDE,LONGITUDE,LAT_DEG,LAT_MIN,LAT_HEMI,LONG_DEG,LONG_MIN,LONG_HEMI,PUB,CHART,HARBORSIZE,HARBORTYPE,SHELTER,ENTRY_TIDE,ENTRYSWELL,ENTRY_ICE,ENTRYOTHER,OVERHD_LIM,CHAN_DEPTH,ANCH_DEPTH,CARGODEPTH,OIL_DEPTH,TIDE_RANGE,MAX_VESSEL,HOLDGROUND,TURN_BASIN,PORTOFENTR,US_REP,ETAMESSAGE,PILOT_REQD,PILOTAVAIL,LOC_ASSIST,PILOTADVSD,TUGSALVAGE,TUG_ASSIST,PRATIQUE,SSCC_CERT,QUAR_OTHER,COMM_PHONE,COMM_FAX,COMM_RADIO,COMM_VHF,COMM_AIR,COMM_RAIL,CARGOWHARF,CARGO_ANCH,CARGMDMOOR,CARBCHMOOR,CARICEMOOR,MED_FACIL,GARBAGE,DEGAUSS,DRTYBALLST,CRANEFIXED,CRANEMOBIL,CRANEFLOAT,LIFT_100_,LIFT50_100,LIFT_25_49,LIFT_0_24,LONGSHORE,ELECTRICAL,SERV_STEAM,NAV_EQUIP,ELECREPAIR,PROVISIONS,WATER,FUEL_OIL,DIESEL,DECKSUPPLY,ENG_SUPPLY,REPAIRCODE,DRYDOCK,RAILWAY
97.1166666660001,5.25000000000006,997,50650,50515,LHOKSEUMAWE,ID,5.25,97.116667,5,15,N,97,7,E,174, ,V,OR,F,N,N,N,Y, ,K,J,K,G,2,L,N, , , ,Y,Y,Y,0, , ,Y,Y,0,Y,Y, ,Y,Y,Y,Y,Y,Y,0,0,0,Y,N,0,N,Y,Y, ,0, ,0,0,Y, ,0,0,0,Y,Y,N,N, , ,N, ,S
98.2166666670001,4.11666666700006,998,50700,50515,PANGKALANSUSU,ID,4.116667,98.216667,4,7,N,98,13,E,174, ,V,CN,F,Y,Y,N,Y,N, ,N,N,B,0,L, , , , ,Y,Y,Y,0, ,N,Y,Y,0, , , ,Y,Y,Y, ,Y,Y,0,0,0,Y, ,0,N, ,Y,Y,0, ,0,0, , ,0,0,0,Y,N,N,N,N,N,C,S, 
102.566666666,2.05000000000007,999,49980,49820,MUAR,MY,2.05,102.566667,2,3,N,102,34,E,174,71275,V,RN,F,Y,N,N,Y,N,P,O,O, ,0,M,Y, , , , , , ,0, , , , ,0, , , , , , ,Y, ,Y,0,0,0, , ,0,N,Y, , ,0, ,0,0, , ,0,0,0, ,Y,Y, , , , , , 
101.45,1.68333333300006,1000,50785,50515,DUMAI,ID,1.683333,101.45,1,41,N,101,27,E,174, ,M,RN,F,N,N,N,Y, ,E,G,K,E,2,L,Y,Y,Y,N,Y,Y,Y,0,Y, ,Y,Y,0, ,Y,Y,Y, ,Y, ,Y, ,0,0,0,Y, ,0,N,Y,Y, ,0, ,0,0,Y,Y,0,0,0,Y,Y, ,Y, , ,N, , 
81.2166666670001,8.55000000000007,1001,49290,49210,TRINCOMALEE HARBOR,LK,8.55,81.216667,8,33,N,81,13,E,173,63242/1,M,CN,G,N,N,N,Y,N,B,A,H,H,1,L, ,Y,Y,N,Y,Y,Y,0,Y, ,Y,Y,0, ,Y,Y,Y, , ,Y, ,Y,0,0,0,Y,Y,0, , ,Y, ,0, ,0,0,Y,N,0,0,0, ,Y,Y, ,N,N, , ,S
80.0500000000001,9.81666666600006,1002,49300,49210,KANKESANTURAI,LK,9.816667,80.05,9,49,N,80,3,E,173,63250,V,OR,F,N,N,N,Y, ,K,K,M, ,2,M, , ,Y, ,Y,Y, ,0, , , ,Y,0,Y, , , , ,Y,Y,Y,Y,0,0,0, , ,0,Y,Y, , ,0, ,0,0,Y, ,0,0,0,Y,N, , , , , , ,S
78.1666666660001,8.80000000000007,1003,49320,49310,TUTICORIN,IN,8.8,78.166667,8,48,N,78,10,E,173,63250/2,S,CB,F,Y,N,N,Y, ,H,F,K,K,1,M,Y,Y,Y,N,Y,Y,Y,0,N, ,Y,Y,0, , , ,Y, ,Y,Y,Y,Y,0,0,0,Y,Y,0,Y,Y,Y, ,0,Y,0,0,Y, ,0,0,0,Y,Y,Y,N,N,Y,C,S,S
79.8500000000001,10.766666666,1004,49350,49310,NAGAPPATTINAM,IN,10.766667,79.85,10,46,N,79,51,E,173,63260,S,OR,P,Y,Y,N,N, ,G,G, , ,0,L,Y, ,Y,N,Y,N,N,0,N, ,Y,Y,0, , , ,Y, , ,Y,N,Y,0,0,0,Y,N,0,N, ,Y, ,0, ,0,0,Y, ,0,0,0, ,N,N, ,Y,Y,C, ,S
79.766666667,11.716666667,1005,49410,49310,CUDDALORE,IN,11.716667,79.766667,11,43,N,79,46,E,173,63260,V,OR,P,Y,Y,N,Y,N,P,J,P, ,0,L, , ,Y,N,Y,N,N,0,N,N,N,Y,0, ,N, ,Y, , ,Y, ,Y,0,0,0,Y,N,0,N, ,Y, ,0, ,0,0,Y, ,0,0,0,Y,Y,N,N, , ,N,S,S
79.833333334,11.9333333340001,1006,49430,49310,PONDICHERRY,IN,11.933333,79.833333,11,56,N,79,50,E,173,63260,V,OR,P,N,N,N,Y, ,J,J,N, ,1,L,N, ,Y,N,Y,N,N,0,N,N,Y,Y,0, ,N,N,Y,Y,Y,Y, ,Y,0,0,0,Y, ,0,N, ,Y, ,0, ,0,0, , ,0,0,0,N,Y,N,N,N,N,C,S,S
80.3000000000001,13.1,1007,49450,49310,CHENNAI (MADRAS),IN,13.1,80.3,13,6,N,80,18,E,173,63271/0,L,CB,G,Y,Y,N,Y,Y,D,F,H,F,1,M,Y,Y,Y,Y,Y,Y,Y,0,Y, ,Y,Y,0, , , ,Y, ,Y,Y,Y,Y,0,0,0,Y,Y,0,Y,Y,Y,Y,0, ,0,0,Y,Y,0,0,0,Y,Y,Y,Y,Y,Y,A,M,M
81.1666666670001,16.15,1008,49460,49310,MACHILIPATNAM,IN,16.15,81.166667,16,9,N,81,10,E,173,63280,V,OR,P,N,Y,N,Y,N,G,G,H,G,1,M,Y, ,Y, ,Y,N,N,0,N, ,Y,Y,0, , ,Y,Y, , ,Y, ,Y,0,0,0,Y, ,0,N, , , ,0, ,0,0,Y, ,0,0,0,Y,Y, , , , ,C, ,S
82.3166666660001,17.0000000000001,1009,49470,49310,KAKINADA BAY,IN,17,82.316667,17,0,N,82,19,E,173,63290,V,CB,P,Y,Y,N,Y,N, ,K,P, ,2,L,Y,Y,Y,Y,Y,Y,Y,0,N, ,Y,Y,0, , ,Y,N,Y, ,Y, ,Y,0,0,0,Y,Y,0,Y, ,Y, ,0, ,0,0,Y, ,0,0,0,Y,Y,Y,N,N,N,C,S, 
83.3000000000001,17.6833333340001,1010,49480,49310,VISHAKHAPATNAM,IN,17.683333,83.3,17,41,N,83,18,E,173,63291/0,M,CB,G,Y,Y,N,Y,Y,E,O,K,K,1,M,Y,Y,Y,N,Y,Y,Y,0,Y,N,Y, ,0,Y, , ,Y,Y,Y,Y,Y,Y,0,0,0,Y,Y,0,Y, ,Y, ,0, ,0,0,Y, ,0,0,0, ,Y,Y, ,Y,Y,B,M,L
86.6833333330001,20.266666667,1011,49535,49310,PARADIP,IN,20.266667,86.683333,20,16,N,86,41,E,173, ,S,CB,G,Y,N,N,Y,Y,H,K,J,G,2,M, ,Y,Y,N,Y,Y,Y,0,Y, ,Y,Y,0, ,Y,Y,Y, , ,Y,Y, ,0,0,0,Y,Y,0,N,Y,Y, ,0,Y,0,0, , ,0,0,0, ,Y,Y, , , ,C, ,M
-118.316666667,33.3500000000001,1012,16050,16000,AVALON,US,33.35,-118.316667,33,21,N,118,19,W,CP07,18757,V,CN,F,N,N,N,N, , , , , ,4, , , , , , , , ,0, , , , ,0, ,Y,Y, , ,Y, , , ,0,0,0,Y,Y,0, , , , ,0, ,0,0,N,N,0,0,0,Y,Y,N,Y,N,N,C, , 
-117.9,33.6166666660001,1013,16060,16000,NEWPORT BEACH,US,33.616667,-117.9,33,37,N,117,54,W,CP07,18754,V,CN,E,N,N,N,Y, ,N,P,L, ,4, , ,Y, , , , , ,0, , , , ,0, ,Y, ,Y,Y, , ,Y,Y,0,0,0,Y, ,0, , , , ,0, ,0,0, ,Y,0,0,0,Y,Y,Y,Y,Y,Y,C, ,M
-118.183333333,33.766666667,1014,16070,16000,LONG BEACH,US,33.766667,-118.183333,33,46,N,118,11,W,CP07,18751,M,CB,E,Y,N,N,Y,Y,D,G,E,F,4,L, ,Y,Y,N,Y,Y,Y,0,Y, ,Y,Y,0, ,Y,Y,Y,Y,Y,Y,Y,Y,0,0,0,Y,Y,0,Y,Y,Y,Y,0, ,0,0,Y,Y,0,0,0,Y,Y,Y,Y,Y,Y,A,L,M
-118.25,33.7500000000001,1015,16080,16000,LOS ANGELES,US,33.75,-118.25,33,45,N,118,15,W,CP07,18751,L,CB,E,N,N,N,Y,Y,G,K,E,F,4,L, ,Y,Y,Y,Y,Y,Y,0,Y,Y,Y,Y,0, ,Y,Y,Y,Y,Y,Y,Y,Y,0,0,0,Y,Y,0,Y,Y,Y,Y,0, ,0,0, ,Y,0,0,0,Y,Y,Y,Y,Y,Y,A,M,M
-118.433333334,33.9166666670001,1016,16110,16000,EL SEGUNDO,US,33.916667,-118.433333,33,55,N,118,26,W,CP07,18744,V,OR,F,Y,Y,N,Y, ,N, , ,D,6,L, , , ,N,Y,Y, ,0, , , ,Y,0, ,Y, ,Y,Y,Y, ,Y,Y,0,0,0,Y,N,0,N, , , ,0, ,0,0, , ,0,0,0,Y,N,N,N, , , , , 
-119.2,34.15,1017,16120,16000,PORT HUENEME,US,34.15,-119.2,34,9,N,119,12,W,CP07,18725,V,CB,E,N,N,N,Y, ,K,L,L,K,4,L, , , , ,Y,Y, ,0,Y, ,Y,Y,0, ,Y,Y,Y,Y,Y,Y,Y, ,0,0,0,Y,N,0, ,Y, ,Y,0,Y,0,0,Y,Y,0,0,0,Y,Y,Y,Y,Y,Y,C, , 
-119.683333333,34.016666667,1018,16130,16000,PRISONERS,US,34.016667,-119.683333,34,1,N,119,41,W,CP07,18729,V,OR,P,N,Y,N,Y, ,O,O,N, ,3, , , ,Y, , , , ,0, , , , ,0, , , ,Y,Y, , , , ,0,0,0, , ,0, , , , ,0, ,0,0, , ,0,0,0, , , , , , , , , 
-119.283333334,34.283333333,1019,16140,16000,VENTURA,US,34.283333,-119.283333,34,17,N,119,17,W,CP07,18725,V,OR,P,N,N,N,N, ,O,J,N, ,4,L, , , , , ,Y, ,0, , , , ,0, ,Y, , ,Y, , ,Y,Y,0,0,0, , ,0, , , , ,0, ,0,0,N,N,0,0,0,Y,Y, ,Y, , , , , 
-119.516666666,34.383333334,1020,16145,16000,CARPINTERIA,US,34.383333,-119.516667,34,23,N,119,31,W,CP07,18725,V,CN,P,N,N,N,N, , , , ,F,4,L, , , , , , , ,0, , , , ,0, , , , , , , , , ,0,0,0, , ,0, , , , ,0, ,0,0, , ,0,0,0, , , , , , , , , 
-119.683333333,34.4166666670001,1021,16150,16000,SANTA BARBARA,US,34.416667,-119.683333,34,25,N,119,41,W,CP07,18725,V,CB,F,N,N,N,N, ,O,J,N, ,4, , , , , , ,Y, ,0, , , , ,0, ,Y,Y,Y,Y,Y,Y,Y,Y,0,0,0,Y,Y,0, , , , ,0, ,0,0,N,Y,0,0,0,Y,Y,Y,Y,Y,Y,C, , 
-119.916666666,34.4333333340001,1022,16160,16000,ELLWOOD,US,34.433333,-119.916667,34,26,N,119,55,W,CP07,18721,V,OR,F,N,N,N,Y, ,J,L, ,E,4, , , , , , ,Y, ,0, , , , ,0, , , , , , , ,Y,Y,0,0,0, , ,0, , , , ,0, ,0,0, , ,0,0,0, , ,Y, , , , , , 
-120.2,34.466666667,1023,16170,16000,GAVIOTA,US,34.466667,-120.2,34,28,N,120,12,W,CP07,18721,V,OR,F,N,N,N,Y, ,J,L,M,E,4, , , , , , , , ,0, , , , ,0, ,Y, , , , , ,Y,Y,0,0,0,N,Y,0, , , , ,0, ,0,0,N,N,0,0,0,Y,Y,N,N,N,N, , , 
-120.65,35.1333333330001,1024,16190,16000,PISMO BEACH,US,35.133333,-120.65,35,8,N,120,39,W,CP07,18700,V,OR,F,N,N,N,N, ,J,K,O, ,4, , , , , , ,Y, ,0, , , , ,0, , , , , , , ,Y,Y,0,0,0, , ,0, , , , ,0, ,0,0, , ,0,0,0, , , , , , , , , 
-120.75,35.1666666670001,1025,16200,16000,PORT SAN LUIS,US,35.166667,-120.75,35,10,N,120,45,W,CP07,18704,V,CN,G,N,Y,N,N, , ,M,K,K,4,L, , ,Y,N,Y,Y, ,0, , , ,Y,0, ,Y,Y,Y,Y,Y,Y,Y,Y,0,0,0,Y,N,0,Y, , ,Y,0,Y,0,0,Y,Y,0,0,0,Y,Y,Y,Y,N,N,C, , 
-120.85,35.3666666670001,1026,16210,16000,MORRO BAY,US,35.366667,-120.85,35,22,N,120,51,W,CP07,18703,V,CB,E,N,Y,N,Y, ,N,Q,N, ,3, , , , , ,Y,Y,Y,0, , , , ,0, ,Y,Y,Y, , , ,Y,Y,0,0,0,Y,Y,0,N, , , ,0, ,0,0,N,Y,0,0,0, ,Y,Y,Y,Y,Y,C, , 
-121.883333333,36.6166666670001,1027,16240,16000,MONTEREY,US,36.616667,-121.883333,36,37,N,121,53,W,CP07,18685,S,CN,G,N,Y,N,Y, ,N, ,M, ,4, , , , , , ,Y, ,0, , , ,Y,0, ,Y,Y,Y,Y,Y,Y,Y,Y,0,0,0,Y,N,0,N, , , ,0, ,0,0,N,Y,0,0,0,Y,Y, ,Y,Y,Y,C, ,S
-121.783333333,36.8000000000001,1028,16260,16000,MOSS LANDING,US,36.8,-121.783333,36,48,N,121,47,W,CP07,18685,V,CN,G,N,N,N,N, ,O,L,O,H,4, ,Y,Y, , , ,Y, ,0, , , , ,0, ,Y, , , , , ,Y,Y,0,0,0,N,N,0,N, , , ,0, ,0,0,N,Y,0,0,0,Y,Y, ,Y,Y,Y, , ,S
-122.016666667,36.966666667,1029,16270,16000,SANTA CRUZ,US,36.966667,-122.016667,36,58,N,122,1,W,CP07,18685,V,CN,F,N,Y,N,Y,Y,P,L,L, ,4, , ,Y, , , ,Y, ,0, , , , ,0, ,Y, , , , , , , ,0,0,0,Y,Y,0, , ,Y, ,0, ,0,0,N,Y,0,0,0,Y,Y,N,Y,N,N, , , 
-122.2,37.016666667,1030,16280,16000,DAVENPORT,US,37.016667,-122.2,37,1,N,122,12,W,CP07,18680,V,OR,P,N,N,N,N, , ,J,G,G,4, , , , , , ,Y, ,0, , , , ,0, , , , , , , ,Y, ,0,0,0, , ,0, , , , ,0, ,0,0, , ,0,0,0, , ,Y, , , , , , 
